,Product ID,Review ID,Company,Review,Stars,Overall Review
1166,115,2,Infinix,Excellent product. Same as shown in add. Fastest delivery ever. Highly recommended this seller.,5,Positive
1167,115,3,Infinix,"Thank you, same as shown in the picture and fast delivery. Honest buyer recommended.",5,Positive
1168,115,4,Infinix,Fast Delivery ❤️ cooperative seller ❤️ bht achi packging mein mila bht shukriya i like this store recommended,5,Positive
1169,115,5,Infinix,"Superb service, extremely reliable, highly recommended.... Of any body want to buy a mobile do trust and free from all tension. Only Alsaeed Communication can gave me all the things together, Quality service, quality product, quality packing, quality discount and quality delivery. Thanks this store ..",5,Positive
1170,115,6,Infinix,"The seller was very cooperative. Also, mobile phone is good and value for money. I am satisfied with it's performance.",5,Positive
1171,115,7,Infinix,"I recently purchased a mobile from ALSAEED COMMUNICATION, and I'm quite satisfied with my purchase. The product arrived in good condition, and it meets my expectations. Overall, a great shopping experience.",5,Positive
1172,115,8,Infinix,Alhamdulillah for my decision for this wonderful device thankyou AlSaeed Communication for timely delivered to me.,5,Positive
1173,115,9,Infinix,genuine product thanks seller for this amazing product,5,Positive
1174,115,10,Infinix,Excellent service and fast delivery. also got it at the right price.,4,Positive
1175,115,11,Infinix,5 star for service and delivery of original and genuine product .same as described in add.thanks.,4,Positive
1176,115,12,Infinix,Delivery was fast. Original product. Thanks,5,Positive
1177,115,13,Infinix,Excellent Geniun Product and very good service,5,Positive
1178,115,14,Infinix,as per my chooses color black not received but over all delivery in time and received fine found Satisfactory.,5,Negative
1179,115,15,Infinix,I received what I order highly recommended 🫰,5,Positive
1180,116,1,vivo,thanks daraz and thanks seller. Excellent and original product timely delivered highly recommended but expecting zong 6 month internet package as shown in picture.,5,Positive
1181,116,2,vivo,"i dont trust online perchase item but this time i am trusted on daraz ,phone is good and in time delivery.thnx daraz",5,Negative
1182,116,3,vivo,product 100% genuine with good packing no damage PTA proved recommended to buy,5,Positive
1183,116,4,vivo,received in time very well packed thanks daraz and especially thanks to Vivo Mobile who provides good customer service.,5,Positive
1184,116,5,vivo,satisfied 100% box pack aya with full packing of buble rap .. zbrdst realy impressed,4,Positive
1185,116,6,vivo,product 100% genuine with good packing no damage PTA proved recommended to buy,1,Negative
1186,116,7,vivo,received as shown thanks seller thanks daraz team,5,Positive
1187,116,8,vivo,original product,5,Positive
1188,116,9,vivo,Mobile is all great but mobile charger is not working.,5,Neutral
1189,116,10,vivo,disappionted i dont recive my parcel back totally daraz scam stay away please,5,Positive
1190,117,1,Samsung,MASHA ALLAH RECEIVED ORIGINAL PRODUCT AND THE DELIVERY Is ALSO DONE IN ONLY 2 DAYS PTA APPROVED,5,Positive
1191,117,2,Samsung,zabrdast.. exactly as expected from daraz nice and good product with best price. but very poor response 😕 of my massages to supplier and daraz as well.,5,Positive
1192,117,3,Samsung,Excelnt .,5,Positive
1193,118,1,Xiaomi,"Excellent Service. Disappointed to get the different color, ordered Black but got blue. The order got confirmed from Daraz and the seller. The seller confirmed the color before sending. Could not cancel due to Voucher and Sale. It was a gift to Father and he liked it, so no complaining to the seller. The delivery was a little late but thanks to Daraz got the parcel on time. Thanks to the seller and #11.11 Sale on Daraz.",5,Positive
1194,118,2,Xiaomi,"Excellent Service. Disappointed to get the different color, ordered Black but got blue. The order got confirmed from Daraz and the seller. The seller confirmed the color before sending. Could not cancel due to Voucher and Sale. It was a gift to Father and he liked it, so no complaining to the seller. The delivery was a little late but thanks to Daraz got the parcel on time. Thanks to the seller and #11.11 Sale on Daraz.",5,Positive
1195,118,3,Xiaomi,"Excellent Service. Disappointed to get the different color, ordered Black but got blue. The order got confirmed from Daraz and the seller. The seller confirmed the color before sending. Could not cancel due to Voucher and Sale. It was a gift to Father and he liked it, so no complaining to the seller. The delivery was a little late but thanks to Daraz got the parcel on time. Thanks to the seller and #11.11 Sale on Daraz.",5,Positive
1196,118,4,Xiaomi,"Excellent Service. Disappointed to get the different color, ordered Black but got blue. The order got confirmed from Daraz and the seller. The seller confirmed the color before sending. Could not cancel due to Voucher and Sale. It was a gift to Father and he liked it, so no complaining to the seller. The delivery was a little late but thanks to Daraz got the parcel on time. Thanks to the seller and #11.11 Sale on Daraz.",5,Positive
1197,118,5,Xiaomi,"Excellent Service. Disappointed to get the different color, ordered Black but got blue. The order got confirmed from Daraz and the seller. The seller confirmed the color before sending. Could not cancel due to Voucher and Sale. It was a gift to Father and he liked it, so no complaining to the seller. The delivery was a little late but thanks to Daraz got the parcel on time. Thanks to the seller and #11.11 Sale on Daraz.",5,Positive
1198,119,1,itel,Excellent mobile in this price category reviewing after one week use.,5,Positive
1199,119,2,itel,"مناسب قیمت میں شاندار موبائل. Specifications are as shown. RAM: 16, ROM:256. I strongly recommend this product. 🥰",5,Positive
1200,119,3,itel,Good mobile in given price camera is not that crisp as I expected. Rest very good phone,4,Positive
1201,119,4,itel,"Mobile is Nice and beautiful in appropriate price. Recommended, I ordered second time. This time delivery from PK-DEX courier remained poor.",5,Neutral
1202,119,5,itel,It's very good in this price range. My son has played high graphics games on this without any lag.,5,Positive
1203,119,6,itel,Excellent thank you.,5,Positive
1204,119,7,itel,"screen brightness is very low, otherwise it's good value for money. It's ten times better than the expensive China phones out there in the market",5,Neutral
1205,121,1,Infinix,#11.11 lush phone hai,5,Positive
1206,121,2,Infinix,good,5,Neutral
1207,122,1,Infinix,Quality is Good 👍 I like the product Receive On time Receive Before Delivery time,5,Positive
1208,122,2,Infinix,excellent💯👍 results,5,Neutral
1209,122,3,Infinix,Quality is Good 👍 I like the product Receive On time Receive Before Delivery time,5,Positive
1210,122,4,Infinix,excellent💯👍 results,5,Neutral
1211,122,5,Infinix,Quality is Good 👍 I like the product Receive On time Receive Before Delivery time,5,Positive
1212,122,6,Infinix,excellent💯👍 results,5,Neutral
1213,122,7,Infinix,Quality is Good 👍 I like the product Receive On time Receive Before Delivery time,2,Neutral
1214,122,8,Infinix,excellent💯👍 results,5,Positive
1215,122,9,Infinix,Quality is Good 👍 I like the product Receive On time Receive Before Delivery time,2,Neutral
1216,122,10,Infinix,excellent💯👍 results,3,Negative
1217,123,1,ZTE,جس نے اس کی پیکنگ کی ہے وہ ٹھیک ہے لیکن جو رائٹر ہے دراز والا وہ بہت لاپرواہی سے ڈلیور کیا ہے,5,Positive
1218,123,2,ZTE,good product and price,5,Positive
1219,123,3,ZTE,جس نے اس کی پیکنگ کی ہے وہ ٹھیک ہے لیکن جو رائٹر ہے دراز والا وہ بہت لاپرواہی سے ڈلیور کیا ہے,5,Positive
1220,123,4,ZTE,this product is available in 22500 in the market and seller sold it in 24000 . 1500 over charged,5,Positive
1221,124,1,Infinix,I'm satisfied with parcel same as shown cool product 🥰 Thanks daraz,5,Positive
1222,124,2,Infinix,I'm satisfied with parcel same as shown cool product 🥰 Thanks daraz,5,Positive
1223,124,3,Infinix,I'm satisfied with parcel same as shown cool product 🥰 Thanks daraz,1,Negative
1224,124,4,Infinix,I'm satisfied with parcel same as shown cool product 🥰 Thanks daraz,5,Positive
1225,124,5,Infinix,I'm satisfied with parcel same as shown cool product 🥰 Thanks daraz,1,Negative
1226,125,1,Redmi,Excellent product,2,Positive
1227,125,2,Redmi,phone received but it's repacked and there is no warranty card inside the box. The response from seller is very pathetic as well.,5,Positive
1228,125,3,Redmi,"Phone arrived on time & undamaged parcel. Product is as described, and PTA approved.",5,Positive
1229,125,4,Redmi,phone received but it's repacked and there is no warranty card inside the box. The response from seller is very pathetic as well.,5,Positive
1230,126,1,vivo,"I ordered from the official vivo flagship store just to make sure that the quality of product and delivery should be upto the mark. However, they didn't send me the earbuds that was part of the package. I sent the msgs to the seller, but they didn't replied. Very poor turn around time by the seller.",5,Positive
1231,126,2,vivo,Pin pack box thanks to daraz and vivo,5,Neutral
1232,126,3,vivo,Highly recommended the product. slow delivery.,2,Positive
1233,126,4,vivo,timely delivery. Thanks to both Faysal bank and daraz,1,Negative
1234,126,5,vivo,highly satisfied thanks daraz,5,Positive
1235,126,6,vivo,#1111,5,Positive
1236,126,7,vivo,"I ordered from the official vivo flagship store just to make sure that the quality of product and delivery should be upto the mark. However, they didn't send me the earbuds that was part of the package. I sent the msgs to the seller, but they didn't replied. Very poor turn around time by the seller.",5,Positive
1237,126,8,vivo,Pathetic response response from seller and same type of response of delivery service. I choose flagship store and choose costly mobile comparatively from other vendors but very hopeless from Vivo official store. I know that they ll never post my review,5,Positive
1238,127,1,vivo,good same as shown in pictures,5,Positive
1239,127,2,vivo,good same as shown in pictures,5,Positive
1240,127,3,vivo,good same as shown in pictures,5,Positive
1241,127,4,vivo,good same as shown in pictures,5,Positive
1242,127,5,vivo,good same as shown in pictures,5,Positive
1243,128,1,SONY,10 by 10 conditions. official PTA on my cnic. Thanks daraz and thanks seller.,5,Positive
1244,128,2,SONY,10 by 10 conditions. official PTA on my cnic. Thanks daraz and thanks seller.,5,Positive
1245,128,3,SONY,10 by 10 conditions. official PTA on my cnic. Thanks daraz and thanks seller.,5,Positive
1246,128,4,SONY,10 by 10 conditions. official PTA on my cnic. Thanks daraz and thanks seller.,3,Positive
1247,128,5,SONY,10 by 10 conditions. official PTA on my cnic. Thanks daraz and thanks seller.,5,Neutral
1248,129,1,Redmi,#11.11 Pin packed phone received in good condition. Bought with discount on 11.11 sale.👍👍👍,1,Negative
1249,129,2,Redmi,it reached me in 6 days. #1111,5,Neutral
1250,129,3,Redmi,"mobile bohat acha ha but seller ki service achi ni ha order bohat ziada Late Mila ha or seller proper koi waja bi nai bataraha hota k Late Q horaha, jisny pahly order dia ha usko pahlay dispatch nai Kia",1,Negative
1251,130,1,Itel,دراز زبردست ڈسکاؤنٹ ہے موبائل دے رہا ہے وہی موبائل بھیجی جس کا آرڈر دیا,5,Neutral
1252,130,2,Itel,"I order white color but seller sent me black color, I told him white color I want otherwise cancel my order..",1,Negative
1253,130,3,Itel,دراز زبردست ڈسکاؤنٹ ہے موبائل دے رہا ہے وہی موبائل بھیجی جس کا آرڈر دیا,5,Neutral
1254,130,4,Itel,"I order white color but seller sent me black color, I told him white color I want otherwise cancel my order..",1,Negative
1255,130,5,Itel,دراز زبردست ڈسکاؤنٹ ہے موبائل دے رہا ہے وہی موبائل بھیجی جس کا آرڈر دیا,5,Neutral
1256,130,6,Itel,"I order white color but seller sent me black color, I told him white color I want otherwise cancel my order..",1,Negative
1257,130,7,Itel,دراز زبردست ڈسکاؤنٹ ہے موبائل دے رہا ہے وہی موبائل بھیجی جس کا آرڈر دیا,5,Positive
1258,130,8,Itel,"I order white color but seller sent me black color, I told him white color I want otherwise cancel my order..",5,Positive
1259,130,9,Itel,دراز زبردست ڈسکاؤنٹ ہے موبائل دے رہا ہے وہی موبائل بھیجی جس کا آرڈر دیا,5,Positive
1260,130,10,Itel,"I order white color but seller sent me black color, I told him white color I want otherwise cancel my order..",5,Positive
1261,131,1,Tecno,"Beautiful,fantastic easy to use fast charging",5,Positive
1262,131,2,Tecno,"Beautiful,fantastic easy to use fast charging",5,Positive
1263,131,3,Tecno,"Beautiful,fantastic easy to use fast charging",5,Positive
1264,131,4,Tecno,"Beautiful,fantastic easy to use fast charging",3,Positive
1265,131,5,Tecno,"Beautiful,fantastic easy to use fast charging",5,Positive
1266,133,1,itel,delivery very quickly I love the service and also product box packed tha and very nice mobile feeling very good to use thanks 👍☺,5,Positive
1267,133,2,itel,sb sy pehly seller ap bohtttttt achy hain or apka product b..belkul new mobile or mashallah belkul thek..merry bety ka birthday gift tha .thnx thnx thnx apko MERI TRF sy 10 ⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐or dheeer sari duyen alag sy..main boht Khush Hun or Mera beta b.. recommended all my frnds and sisters brother.ap sb in seller sy kharedn ..boht honest hain jazakallah,5,Positive
1268,133,3,itel,"All is good ! Delivery fast ! But sometimes become hang, and automatic become in standby mode,",5,Neutral
1269,133,4,itel,masha Allah buhot Acha phone hai kam qemat me alhmdullah buhot khosh ho. thanks seller thanks daraz 😊,5,Neutral
1270,133,5,itel,"bht achi packing thi,PTA approved hai..seal packed tha...abhi tk sb bht acha hai..",5,Positive
1271,133,6,itel,Good product with original seal and all working no problem,5,Neutral
1272,133,7,itel,تھینکیو سو مچ دراز اینڈ سیلر بہت اچھا فون ہے بہت پسند آیا,5,Positive
1273,133,8,itel,"It's awesome, Mne kbi believe nai kia tha k online mobile itna acha ho skta bilkul new hai with warranty card charger bettry. In Sha Allah ak or order krun ga🥰🥰🥰",5,Negative
1274,133,9,itel,"excellent mobile, recommended thanks seller and draz",5,Positive
1275,133,10,itel,bohot acha he price k lehaz se,5,Positive
1276,133,11,itel,timely received thanks for saler good Paking best experience using this Mobile,5,Positive
1277,133,12,itel,Acha phone hai low price mai,5,Neutral
1278,133,13,itel,Good in this price,5,Neutral
1279,133,14,itel,Got this in just one day thanks for the fast delivery everything is fine good quality👍,5,Neutral
1280,133,15,itel,received my order the very other day after confirmation.it was a good experience as I ordered phone for the first time from here.,5,Neutral
1281,135,1,Vgotel,#11.11,5,Neutral
1282,135,2,Vgotel,#11.11,1,Negative
1283,135,3,Vgotel,#11.11,5,Neutral
1284,135,4,Vgotel,#11.11,5,Positive
1285,135,5,Vgotel,#11.11,4,Positive
1286,136,1,Redmi,"seller ne repack kar ke mobile diya he, jese hi mujhe mobile mila to mene check kiya ye 11 November se active he. Very much disappointed by the seller and by Daraz too, that Daraz is allowing such deceivers. lastly, the phone is without warranty",5,Positive
1287,136,2,Redmi,👍🏻👍🏻,5,Positive
1288,137,1,Vivo,Best mobile highly recommend this seller 😃 thanks to seller and daraz ...time se pehly mil gya mobile....😇,5,Positive
1289,137,2,Vivo,overall good experience,5,Positive
1290,138,1,Infinix,genuine product with huge discount at Daraz 11.11 offer,5,Positive
1291,138,2,Infinix,genuine product with huge discount at Daraz 11.11 offer,5,Positive
1292,138,3,Infinix,genuine product with huge discount at Daraz 11.11 offer,5,Positive
1293,138,4,Infinix,genuine product with huge discount at Daraz 11.11 offer,5,Positive
1294,138,5,Infinix,genuine product with huge discount at Daraz 11.11 offer,5,Positive
1295,139,1,Infinix,"Amazing service, delivered next day of order confirmation. Good packaging. Charger, handsfree, warranty card was in the pack. Great experience",5,Positive
1296,139,2,Infinix,Ma sha Allah buht acha mobile he delivery bhi time se meli. thanks siller and daraz.,5,Positive
1297,139,3,Infinix,original product.,5,Positive
1298,139,4,Infinix,Mashallah ❤️ Great Shipping Service Very Good. Excellent.,5,Positive
1299,139,5,Infinix,MASHALLHA BHUTT ACHI CHEEZ AI HAIN same jasy pic my thi bhutt tension thi parcel ki but ALHAMDALLHA same aya hain box pack RECOMMEND,5,Positive
1300,139,6,Infinix,i received my package 2 days after placing order. packing was nice and item was same as i ordered. satisfied,5,Positive
1301,139,7,Infinix,Fast delivery 🚚 nice 👍🙂 good job,5,Negative
1302,139,8,Infinix,Original Fresh PTA Approved. Original Packed mobile recieved. Fast Delievery💕,4,Positive
1303,139,9,Infinix,excellence performance and delivery is on time,4,Positive
1304,139,10,Infinix,"Wonderful packing, nice experience! Thanks",4,Neutral
1305,139,11,Infinix,Not good price,5,Positive
1306,139,12,Infinix,Seller is good person quality b theek hae iss waqat will see after some days,5,Positive
1307,139,13,Infinix,"thanks seller,fast delivery, packing r also good. thanks daraz",5,Positive
1308,139,14,Infinix,zabardast,5,Positive
1309,140,1,Tecno,Value for money 💰😀,5,Positive
1310,140,2,Tecno,Value for money 💰😀,5,Positive
1311,140,3,Tecno,Value for money 💰😀,5,Positive
1312,140,4,Tecno,Value for money 💰😀,5,Positive
1313,140,5,Tecno,Value for money 💰😀,5,Positive
1314,141,1,Samsung,"Genuine product, company sealed. I recommend this seller",5,Positive
1315,142,1,Xiaomi,"waited for Redmi Note 12 Pro's release at Xiaomi official store, but found no confirmation. Opted for this seller, initially seeking grey, only white and blue were available. Seller was kind & arranged the grey variant. Grateful for their responsiveness and a quick 2-day delivery, increased trust in Daraz with upfront debit card payment. arrived properly sealed, PTA approved. Impressed by fast charging, phone responsiveness, clear call quality, and excellent camera results. Highly recommended 😇",5,Positive
1316,142,2,Xiaomi,"100 % Genuine Product , Too fast delivery by seller , Fast seller response perfectly packed by daraz I really enjoy the super fast and safe delivery by daraz Thanks Daraz Thanks sid sad communication seller",5,Positive
1317,142,3,Xiaomi,"i ordered Black one, but i got white one which is beautiful. The product is pin packed, original packing and safe package, fresh and decent pricing range. The Vendor is very responsive and loyal. I have a wonderful experience and definitely I will purchase more in future.",5,Positive
1318,142,4,Xiaomi,"Brand new packed phone. Delivery was a bit slow but reasonable, received in 3 days. Value for money. PTA verified phone.",5,Positive
1319,142,5,Xiaomi,Super Sonic fast Delivery from Seller. I just asked him that i need it fast and he keep his promise and delivered it on time. Other than that white colour is so much classic. Recommended Seller,5,Positive
1320,142,6,Xiaomi,Very Good response from seller and received with in 2 days. Just waiting for Warranty check from website as guide from seller.,5,Positive
1321,142,7,Xiaomi,Excellent Product and very fast delivery.,5,Positive
1322,142,8,Xiaomi,Bht he zabrdast service the just 2 days mah phone mil gya tha aur phone 100% geniun hai aur pta approved with 1 year officail warranty hai recommended seller...sorry k mene pics nai banae while opening nai to share kr deta,5,Positive
1323,142,9,Xiaomi,"What a wonderful and fast delivery and 100% original product, inshallah if I need any mobile again I will buy from this seller. Thank you so much for DARAZ and Seller",5,Positive
1324,142,10,Xiaomi,Original sealed PTA approved phone received used Daraz voucher to get a discount and paid around 80k for this phone excellent screen quality and battery timings 66W original charger and cable included soft transparent cover also included overall satisfied with the phone,5,Positive
1325,142,11,Xiaomi,"👍👍👍Fast delivery, Seller is Recommended 👍👍👍",5,Positive
1326,142,12,Xiaomi,Good value for money and fast delivery. Thank you for your service.,4,Positive
1327,142,13,Xiaomi,Excellent product original received and timely received thanks seller ❤️,5,Positive
1328,142,14,Xiaomi,Fastest Delivery and genuine product. This seller is highly recommended.,5,Positive
1329,142,15,Xiaomi,Excellent service 👏 Deliver on time.. product quality 👌 jazakAllah,5,Positive
1330,143,1,Redmi,"#11.11 Phone received on 4th day. Package was roughly handled. Very ordinary packing by seller even after repeated requests, he just wrapped it and sent. Leopard is always poor, box edges have become rounded due to mishandling. Luckily phone is safe and working. Mobile is perfect in every aspect. Alhumdulillah",5,Positive
1331,143,2,Redmi,it's worth its price. Quick delivery and good service by the dealer,5,Positive
1332,143,3,Redmi,Genuine Products. Thanks #11.11,5,Positive
1333,143,4,Redmi,Genuine Products. Thanks #11.11,5,Positive
1334,143,5,Redmi,Genuine Products. Thanks #11.11,4,Positive
1335,143,6,Redmi,Genuine Products. Thanks #11.11,5,Positive
1336,143,7,Redmi,Genuine Products. Thanks #11.11,5,Positive
1337,144,1,itel,A very good phone with all quality features at a reasonable price. With 50 megapixels AI camera and internal memory of 128gb you can get 4 +4 gb Ram.. The packing was fine the delivery is fast with quality service. Recommend this product and Thankyou DARAZ for provision of quality items fastly.,5,Positive
1338,144,2,itel,Good product in the price range,5,Positive
1339,145,1,Xiaomi,"Value for Money, with a renowned brand name",5,Positive
1340,145,2,Xiaomi,Good product with huge discount at Daraz 11.11,5,Positive
1341,145,3,Xiaomi,"Value for Money, with a renowned brand name",5,Positive
1342,145,4,Xiaomi,Good product with huge discount at Daraz 11.11,5,Positive
1343,145,5,Xiaomi,"Value for Money, with a renowned brand name",5,Positive
1344,145,6,Xiaomi,Good product with huge discount at Daraz 11.11,5,Positive
1345,145,7,Xiaomi,"Value for Money, with a renowned brand name",4,Positive
1346,145,8,Xiaomi,Good product with huge discount at Daraz 11.11,5,Neutral
1347,145,9,Xiaomi,"Value for Money, with a renowned brand name",4,Positive
1348,145,10,Xiaomi,Good product with huge discount at Daraz 11.11,2,Negative
1349,147,1,Itel,"Alhamdulillah, original pin packed pta approved set received, happy with the seller and delivery service.",5,Neutral
1350,147,2,Itel,بہت ھی اعلی ھے۔ڈیلر اچھا تعاون کرنے والا ھے۔مجموعی طور پر پورا عملہ اچھا تعاون کر رھا ھے۔,5,Positive
1351,147,3,Itel,"Alhamdulillah, original pin packed pta approved set received, happy with the seller and delivery service.",5,Neutral
1352,147,4,Itel,camera is really bad,5,Positive
1353,148,1,Infinix,both hi acha products Hy Jo cheez dikhai gae Hy wo hi hy,5,Positive
1354,148,2,Infinix,good quality mobile recommended,5,Positive
1355,148,3,Infinix,Delivered on time.....Sealed dabba pack mobile,5,Positive
1356,148,4,Infinix,Same as shown.. honest seller 👍🏻💯 Fast delivery,5,Positive
1357,148,5,Infinix,Once we use product then will give you better Answer,5,Positive
1358,148,6,Infinix,Same as shown. Very happy with the purchase,5,Neutral
1359,148,7,Infinix,good and same product im satisfied from daraz,3,Positive
1360,148,8,Infinix,Over all good product and fast delivery,5,Positive
1361,148,9,Infinix,same as in pictures thank you Daraz,5,Positive
1362,148,10,Infinix,bht acha mobile h zabardast,5,Positive
1363,148,11,Infinix,good but lagging kar ta ha normal use ka liya thek ha,5,Positive
1364,149,1,Tecno,"I am giving my review after 7 days of use , my personal opinion about this phone is that it is very good as this price..Seller is cooperative .",5,Positive
1365,149,2,Tecno,"I am giving my review after 7 days of use , my personal opinion about this phone is that it is very good as this price..Seller is cooperative .",4,Positive
1366,149,3,Tecno,"I am giving my review after 7 days of use , my personal opinion about this phone is that it is very good as this price..Seller is cooperative .",4,Negative
1367,149,4,Tecno,"I am giving my review after 7 days of use , my personal opinion about this phone is that it is very good as this price..Seller is cooperative .",1,Negative
1368,149,5,Tecno,"I am giving my review after 7 days of use , my personal opinion about this phone is that it is very good as this price..Seller is cooperative .",5,Positive
1369,150,1,VGOTEL,"superbbb excellent amazing saller is very cooperative. 29ko bola tha 29 ko he deliver hoa box packed sealed mobile hai mujhy buhat pasand aaya 1st time daraz se etni expensive koi chee mangwai dar lag raha tha but dil khush kar dia,. thank you daraz thank you saller ALLAH PAK ap k kam mein aur barkatein ata farmaein. AAMEEN",4,Positive
1370,150,2,VGOTEL,the phone is good and have long lasting battery but the only one thing that i noticed that it bit lag sometimes i noticed that thing 3 times in my first day but. now it doesn't lag now and working fine,3,Neutral
1371,150,3,VGOTEL,sir gee Sahi say kaam nhi karta ye mobile ab me kia karo kuch batawo sir kia is chang ya wapaas kar sakty hu pliz sir,5,Positive
1372,151,1,Realme,"Satisfied with seller, original product received with perfect safe packaging. Reviewing after using days. Very Happy with purchase, thank you daraz & seller.",5,Positive
1373,151,2,Realme,Box pack ha acha ha lekin jo color order kiya thaa who nhi 😀,5,Positive
1374,151,3,Realme,bhai charger nahi he,5,Positive
1375,152,1,Infinix,Behtreen product h jo kaha wohi behja h genuine product behji h thanks Kashif Electronic thanks daraz,5,Positive
1376,152,2,Infinix,Original Product same as shown Recommended,5,Positive
1377,152,3,Infinix,Behtreen product h jo kaha wohi behja h genuine product behji h thanks Kashif Electronic thanks daraz,5,Positive
1378,152,4,Infinix,Original Product same as shown Recommended,5,Positive
1379,152,5,Infinix,Behtreen product h jo kaha wohi behja h genuine product behji h thanks Kashif Electronic thanks daraz,5,Positive
1380,152,6,Infinix,Original Product same as shown Recommended,5,Positive
1381,152,7,Infinix,Behtreen product h jo kaha wohi behja h genuine product behji h thanks Kashif Electronic thanks daraz,5,Positive
1382,152,8,Infinix,Original Product same as shown Recommended,5,Positive
1383,152,9,Infinix,Behtreen product h jo kaha wohi behja h genuine product behji h thanks Kashif Electronic thanks daraz,5,Positive
1384,152,10,Infinix,Original Product same as shown Recommended,5,Positive
1385,154,1,itel,No Reviews,5,Positive
1386,156,1,Samsung,"Acha hai original hai, well packed. In the box: Mobile Cable only , no adapter Aur bs…",4,Positive
1387,156,2,Samsung,Brand new with seal packed phone received. Recommended seller.,1,Neutral
1388,156,3,Samsung,Good product,1,Negative
1389,156,4,Samsung,Brand new with seal packed phone received. Recommended seller.,4,Neutral
1390,156,5,Samsung,Good product,5,Positive
1391,156,6,Samsung,Good,5,Positive
1392,156,7,Samsung,Price is too high but phone is brand new but price is toooo high,5,Positive
1393,156,8,Samsung,I had a bad experience with delivery both vendor and daraz,1,Neutral
1394,157,1,Infinix,very good👍 phone📱,1,Negative
1395,157,2,Infinix,Amazing Thank You,1,Negative
1396,157,3,Infinix,very good mobile,1,Neutral
1397,158,1,Galaxy,gr8 service. Love u Daraz. Excellent packing and wonderful mobile. Delivery on time. Thanx DARAZ,4,Positive
1398,158,2,Galaxy,"doubtedly repacked mobile, i received my parcel yesterday but didn't unbox yet, first i will go to mobile market for confirmation if it is repacked piece then i will return it",5,Positive
1399,158,3,Galaxy,Repacked product . We cannot trust any one. Never recommending.,1,Neutral
1400,158,4,Galaxy,Repacked product . We cannot trust any one. Never recommending.,5,Positive
1401,158,5,Galaxy,"doubtedly repacked mobile, i received my parcel yesterday but didn't unbox yet, first i will go to mobile market for confirmation if it is repacked piece then i will return it",5,Positive
1402,159,1,Samsung,everything is ok but delivery after given date 📅,5,Neutral
1403,159,2,Samsung,Genuine with safe packing,5,Positive
1404,159,3,Samsung,Package not received,5,Positive
1405,160,1,Samsung,100% Orignal product I am Very Happy Its My 1st Experience With Daraz And this store i Will Give 10/10 To them,5,Positive
1406,160,2,Samsung,"Received original product ..... Nicely packed ... Seller sent me back cover and glass protector as a gift. Unfortunately, the glass protector was cracked, but thanks for the effort.... Thank you so much",5,Positive
1407,160,3,Samsung,Delivered in one day...great packing .,5,Neutral
1408,162,1,vivo,mujha mera phone aj receive hua hai or bohot acha phone hai working100% I'm satisfied highly recommended,5,Neutral
1409,162,2,vivo,Ma sha Allah Bohat payra Phone hay Or packing b bohat kammal thi or seller nay b in time delevery kee thank you daraz,4,Positive
1410,162,3,vivo,"Good Product, Seller was cooperative, thanks seller",5,Positive
1411,162,4,vivo,zbrdst chez i thanks seller,5,Positive
1412,162,5,vivo,"Received as described in the add, but received too much late after 10 days.",5,Positive
1413,162,6,vivo,Product 100% genuine,5,Neutral
1414,162,7,vivo,Good mobile in this price especially for VIVO.,5,Positive
1415,163,1,Xiaomi,Behtreen seller response I shocked itni fast service thank you seller for bullet fast service. I recommend,5,Positive
1416,163,2,Xiaomi,"Amazing product, safe packaging, fast delivery, honest seller, tho price is a bit high from market but still we get it at home without any hassle",5,Positive
1417,163,3,Xiaomi,Thank you Daraz for such a wonderful product. Beautiful color and outlook. Recommended for purchase.,5,Positive
1418,163,4,Xiaomi,achi quality.....behtreen service👍,5,Positive
1419,163,5,Xiaomi,"Excellent product and the seller is very cooperative. First hand product, satisfied.",4,Negative
1420,163,6,Xiaomi,Seller response 10/10 Delivery time 10/10 Product condition 10/10 Happy with purchase from this seller,1,Negative
1421,163,7,Xiaomi,Packing was good. Phone box packing looks original not repacked. The seller's response is excellent. 5 Star for stor.,5,Positive
1422,163,8,Xiaomi,Satisfied with the product and seller. Recommended,5,Positive
1423,163,9,Xiaomi,Excellent! Well Packed. Original Device.,5,Positive
1424,163,10,Xiaomi,really Product was good and no issue or problem in this product,5,Positive
1425,163,11,Xiaomi,inside the box product wasn't same. looks like someone changed it & box is repacked,5,Positive
1426,165,1,LG,Product received from good packaging but only mobile phone received no charger nothing else PTA Approved mobile condition is good no scratches on the phone I Good mobile and thanks to the seller,4,Positive
1427,165,2,LG,Product received from good packaging but only mobile phone received no charger nothing else PTA Approved mobile condition is good no scratches on the phone I Good mobile and thanks to the seller,2,Positive
1428,165,3,LG,Product received from good packaging but only mobile phone received no charger nothing else PTA Approved mobile condition is good no scratches on the phone I Good mobile and thanks to the seller,5,Positive
1429,165,4,LG,Product received from good packaging but only mobile phone received no charger nothing else PTA Approved mobile condition is good no scratches on the phone I Good mobile and thanks to the seller,5,Positive
1430,165,5,LG,Product received from good packaging but only mobile phone received no charger nothing else PTA Approved mobile condition is good no scratches on the phone I Good mobile and thanks to the seller,5,Positive
1431,167,1,Redmi,Good Experience I have not compared price from market.,5,Positive
1432,167,2,Redmi,Highly recommended,5,Positive
